"docid","recordid","oclc","locnum","includedbc","author","authordate","imprint","inferreddate","firstpub","place","enumcron","subjects","genres","title"
"uc1.$b601378",434475,1371910,"PZ3.H1277Co","fuzzymatch","Haines, William Wister,","1908-1989.","Boston|Little, Brown and company|1947.",1947,1947,"mau",,"Fiction|World War, 1939-1945","Fiction","Command decision, | $c: by William Wister Haines ..."
"mdp.39015014165461",1441726,1142422,"PZ1.C66Tr","taggedsf",,,"New York|Crown Pub.|1948.",1948,1948,"nyu",,"Science fiction, American","Fiction","A treasury of science fiction"
"mdp.39015007043006",12304,812505,,"fuzzymatch","Heinlein, Robert A. (Robert Anson),","1907-1988.","New York|New American Library|c1948",1948,1942,"nyu",,,"NotFiction","Beyond this horizon."
"pst.000026522340",7057029,9603785,,"fuzzymatch","Van Vogt, A. E. (Alfred Elton),","1912-2000","New York|Berkley Books|1982, c1948.",1948,1948,"xxk",,,"NotFiction|Science fiction","The players of Null-A"
"uc1.32106009743425",7108921,21313813,,"taggedsf","Heinlein, Robert A. (Robert Anson),","1907-1988","New York|Ballantine|1990, c1947",1949,1949,"nyu",,"Fiction|Mars (Planet)|Science fiction","Fiction","Red planet"
"mdp.39015009199327",1186508,2205195,"PZ3.S85143EarPS3537.T48545E2","taggedsf|fuzzymatch","Stewart, George R.,","1895-1980.","Boston|Houghton Mifflin|1949",1949,1949,"mau",,,"NotFiction","Earth abides"
"pst.000058048559",7031552,2175633,,"fuzzymatch","Heinlein, Robert A. (Robert Anson),","1907-1988","New York|New American Library|c1949.",1949,1949,"xx ",,,"NotFiction","The day after tomorrow"
"mdp.39015030931284",1441754,1113343,"PZ1.D42Ot","taggedsf","Derleth, August William,","1909-1971.","New York|Pellegrini & Cudahy|1949",1949,1949,"nyu",,"Science fiction","NotFiction","The other side of the moon. | [Stories]"
"uc1.$b312872",6541765,2196790,"PZ3.W937Wo 3","fuzzymatch","Wright, S. Fowler (Sydney Fowler),","1874-1965.","Chicago|Shasta Publishers|1949",1949,1929,"ilu",,,"Fiction","The world below. | $c: With an introd. by Everett F. Bleiler."
"pst.000031470421",9819426,8153151,"PQ2469.F77","fuzzymatch","Verne, Jules,","1828-1905.","Garden City, N.Y.|Nelson Doubleday|ca. 1950].",1950,1865,"xxu",,,"NotFiction","From the earth to the moon ; and Round the moon"
"osu.32435053573192",100824539,4699307,,"oclcid","Fischer, Leonard.",,"London|New York|New Stand Library|1950.",1950,,"enk",,,"Fiction","Let out the beast"
"uc1.b4094525",6152151,1933095,"PZ3.H364Man","taggedsf","Heinlein, Robert A. (Robert Anson),","1907-1988.","Chicago|Shasta Publishers|1950",1950,,"ilu",,"Science fiction, American","Fiction","The man who sold the moon ; | Harriman and the escape from Earth to the Moon!"
"uc1.b3872868",6739439,365332,,"fuzzymatch","Hudson, W. H. (William Henry),","1841-1922.","New York|Doric Books|1949, c1950",1950,1887,"nyu",,,"NotFiction","A crystal age"
"pst.000018715736",12275355,1132420,,"taggedsf","Kuttner, Henry.",,"New York|Grosset & Dunlap|1950].",1950,,"xx ",,"Science fiction, American","NotFiction","Fury"
"inu.30000005092410",6058733,280874,"PZ3","taggedsf","Asimov, Isaac,","1920-1992","Garden City, N.Y.|Doubleday|1963 [c1950",1950,,"nyu",,"Robots|Fiction|Science fiction, American","Fiction|Science fiction","I, Robot."
"mdp.39015004283381",474706,1074208,"PZ3.B72453Mar","fuzzymatch","Bradbury, Ray,","1920-2012.","Graden City, N. Y.|Doubleday|1950.",1950,,"nyu",,,"Fiction","The Martian chronicles."
"mdp.39015006577806",434646,1229091,,"fuzzymatch","Heinlein, Robert A. (Robert Anson),","1907-1988.","Chicago|Shasta Publishers|1951",1951,,"ilu",,,"Fiction","The green hills of earth; | Rhysling and the adventure of the entire solar system? | $c: With an appreciation by Mark Reinsberg."
"mdp.39015002288721",660412,1214858,"PZ3.A8316St","fuzzymatch","Asimov, Isaac,","1920-1992.","Garden City, N. Y.|Doubleday|1951",1951,,"nyu",,,"Fiction","The stars, like dust."
"pst.000032609622",9815442,2986096,"PZ3.H364Gr 1978PS3515.E288","fuzzymatch","Heinlein, Robert A. (Robert Anson),","1907-1988","Mattituck, N.Y.|Rivercity Press|1978, c1951.",1951,,"xxu",,,"NotFiction|Science fiction","The green hills of earth"
"mdp.39015066293039",1441864,1515843,"PZ1.J4Gr","taggedsf","Jenkins, Will,","1896-","New York|Random House|1951",1951,,"nyu",,"Science fiction","NotFiction","Great stories of science fiction;"
"uc1.b3541071",6671269,1281907,"PZ1.C76094Po","taggedsf","Conklin, Groff,","1904-1968.","New York|Vanguard Press|1951",1951,,"xx ",,"Science fiction","NotFiction","Possible worlds of science fiction."
"uc1.$b119860",474701,280827,"PZ3.B72453Il","fuzzymatch","Bradbury, Ray,","1920-","Garden City, N.Y.|Doubleday|1951",1951,,"nyu",,,"Fiction","The illustrated man."
"mdp.39015005679116",1187751,2339211,"PZ4.V948Pl","fuzzymatch","Vonnegut, Kurt.",,"New York|Scribner|1952.",1952,,"nyu",,,"NotFiction","Player piano."
"uc1.32106005794125",1020191,317807,,"taggedsf","(Herbert George), Wells, H. G.","1866-1946.","New York|Dover Publications|1952",1952,1923,"nyu",,"Science fiction, English","NotFiction","28 science fiction stories."
"pst.000024653916",7043389,229239320,"PS3515.E288R65 1977","taggedsf","Heinlein, Robert A. (Robert Anson),","1907-1988","New York|Ballantine Books|1977, c1952.",1952,,"xxu",,"Science fiction","NotFiction","The rolling stones"
"uc1.$b312023",6541145,1023344,,"oclcid","Romains, Jules,","1885-1972.","London|Sidgwick and Jackson|1952",1952,1952,"enk",,,"Fiction","Tussles with time. | $c: Translated by Gerard Hopkins."
"uc1.32106001693032",5835778,798620,,"taggedsf",,,"New York|Simon & Schuster|c1952.",1952,1952,"   ",,"Science fiction","NotFiction","The Astounding science fiction anthology, | $c: selected and with an introduction by John W. Campbell, jr."
"mdp.39015002701798",628428,181219,"PZ3.C551205San2","fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Gnome Press|1952",1952,,"nyu",,,"Fiction","Sands of Mars."
"pst.000012674602",7057022,1239356,,"oclcid",,,"New York, N.Y.|Berkley|1967, c1952.",1952,,"xx ",,,"NotFiction","Tomorrow, the stars : | a science fiction anthology"
"osu.32435053366498",5814898,3491268,,"taggedsf",,,"New York|Berkley|1956, c1952.",1952,,"nyu",,"Science fiction","Fiction","Science fiction omnibus"
"uc1.b3467600",6660929,1104963,"PZ3.T8Lo","oclcid","Tucker, Wilson,","1914-2006.","New York|Rinehart|1952",1952,,"nyu",,,"NotFiction","The long loud silence."
"mdp.39015066050850",1187751,2339211,"PZ4.V948Pl","fuzzymatch","Vonnegut, Kurt.",,"New York|Scribner|1952.",1952,,"nyu",,,"NotFiction","Player piano."
"mdp.39015000957574",1424929,6309053,,"fuzzymatch","Asimov, Isaac,","1920-1992.","Garden City, N.Y.|Doubleday|196-? c1952",1952,,"nyu",,,"UnknownGenre","Foundation and empire."
"mdp.39076005205393",9905688,1283373,,"taggedsf",,,"Boston|Little, Brown|1952-",1952,,"mau",,"Science fiction|Magazine of fantasy and science fiction (Cornwall, Conn.)|Fantasy fiction","UnknownGenre","The best from Fantasy and science fiction."
"inu.39000002826803",6056174,3093029,"PZ1.B58Im","taggedsf","Bleiler, Everett Franklin,","1920-","New York|Farrar, Straus and Young|1952",1952,,"nyu",,"Science fiction","NotFiction","Imagination unlimited, | science-fiction and science, | $c: edited by Everett F. Bleiler and T. E. Dikty."
"inu.39000003613036",6056175,1578138,"PZ1.B58Sc","taggedsf","Bleiler, Everett Franklin,","1920-","Garden City, N. Y.|Garden City Books|1952, c1949-50",1952,,"   ",,"Science fiction","Fiction","Science fiction omnibus: | The best science fiction stories, 1949, 1950, | $c: edited by Everett F. Bleiler ad T. E. Dikty. Introd. by Melvin Korshak."
"mdp.49015001037275",4486371,6309053,,"taggedsf","Asimov, Isaac,","1920-1992.","Garden City, N. Y.|Doubleday|c1952.",1952,,"nyu",,"Science fiction","Fiction","Foundation and empire"
"mdp.39015030931268",1441752,1252154,"PS3507.E69B43 1952","taggedsf",,,"New York|Pellegrini & Cudahy|1952",1952,,"nyu",,"Science fiction","Fiction","Beachheads in space."
"mdp.39015038917210",1031766,1535147,"PZ7.S6333Sp","taggedsf","Slobodkin, Louis,","1903-","New York|Macmillan|1952.",1952,,"nyu",,"Science fiction","Fiction","The space ship under the apple tree"
"uc1.$b451268",9105214,1234580,"PZ4.S683Hap","taggedsf","Sohl, Jerry,","1913-2002.","New York|Rinehart|1952.",1952,,"nyu",,"Science fiction, American","Fiction","The haploids"
"mdp.39015005766368",123132,964435,"PZ3.C551205Ch","fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Ballantine Books|1953",1953,,"nyu",,,"Fiction","Childhood's end."
"mdp.39015014506805",1187795,3873455,"PZ3.S93562MoPS3569.T875","fuzzymatch","Sturgeon, Theodore.",,"New York|Farrar, Straus and Young|1953",1953,,"nyu",,,"NotFiction","More than human, | $c: by Theodore Sturgeon."
"mdp.39015066110555",98351,6564421,,"fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Harcourt, Brace & World|c1953.",1953,,"nyu",,,"Fiction","Childhood's end"
"mdp.39015018624778",628323,21115884,"PZ3.C551205Ex","fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Ballantine Books|c1953.",1953,,"nyu",,,"Fiction","Expedition to Earth : | eleven science-fiction stories"
"pst.000061659513",12263437,1007020,,"oclcid","Asimov, Isaac,","1920-1992","New York|Avon|1964, c1953].",1953,,"xx ",,,"NotFiction","Second foundation."
"osu.32435053364402",100824620,2803375,,"fuzzymatch","Leinster, Murray,","1896-1975.","New York|Pocket Book|1953.",1953,,"xx ",,,"NotFiction","Space platform"
"mdp.39015024089842",1031548,301976,"PZ 7 M146M5 1953","fuzzymatch","MacGregor, Ellen.",,"New York|McGraw-Hill|c1953.",1953,,"nyu",,"Uranium mines and mining|Juvenile fiction|Geiger-Müller counters","NotFiction","Miss Pickerell and the geiger counter. | $c: Illustrated by Paul Galdone."
"osu.32435060565736",100825321,4553346,"PZ1.F734Sc","taggedsf","Ford, Garret,","1924-","Los Angeles|Fantasy Pub. Co.|1953",1953,,"cau",,"Science fiction|Short stories, American","NotFiction","Science and sorcery; | $c: illustrated by Arnold and Lorraine Walter."
"mdp.39015046337054",474529,268886,"PZ3.B72453Fah","fuzzymatch","Bradbury, Ray,","1920-2012.","New York|Ballantine Books|1953",1953,,"nyu",,,"Fiction","Fahrenheit 451; | $c: illustrated by Joe Mugnaini."
"pst.000029273980",7075745,5452186,,"fuzzymatch","Pohl, Frederik.",,"New York|Ballantine Books|1978, c1953].",1953,,"xx ",,,"NotFiction","The space merchants"
"mdp.39015023453395",280721,176229,"PZ4.B56De","fuzzymatch","Bester, Alfred.",,"Chicago|Shasta Publishers|1953",1953,,"ilu",,,"Fiction","The demolished man."
"uc1.32106002091640",7122778,1362321,,"taggedsf","Bradbury, Ray,","1920-","Garden City, N.Y.|Doubleday|1953.",1953,,"nyu",,"Science fiction, American","NotFiction","The golden apples of the sun. | $c: Drawings by Joe Mugnaini."
"osu.32435053307864",6813930,7378675,,"fuzzymatch","Campbell, John W., (John Wood), Jr.","1910-1971.","New York|Ace Books|c1953.",1953,,"nyu",,,"Fiction","The black star passes"
"pst.000000187442",7032075,78492507,,"taggedsf","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Pyramid Books|c1953].",1953,,"xx ",,"Science fiction","NotFiction","Against the fall of night."
"mdp.49015001414128",4525310,1216822,,"taggedsf","Lesser, Milton,","1928-","s. l.|Beechhurst Press|1953",1953,,"xx ",,"Science fiction","NotFiction","Looking forward : | an anthology of science fiction."
"pst.000007408274",12268433,9653331,,"fuzzymatch","Brackett, Leigh.",,"New York|Ace Books|c1953.",1953,,"xx ",,,"NotFiction","The sword of Rhiannon."
"mdp.39015014830106",1026922,734185,"PS374.S37D3","taggedsf",,,"New York|Farrar, Straus and Young|1954.",1954,,"nyu",,"Science fiction","Fiction","Time to come : | science-fiction stories of to-morrow."
"mdp.39015046832849",673612,6243722,"PZ4.P19Mi","fuzzymatch","Pangborn, Edgar,","1909-1976.","Garden City, N.Y.|Doubleday|1954.",1954,,"nyu",,,"Fiction","A mirror for observers."
"pst.000068149178",9814197,2099076,"PS3531.A54M57 1975","taggedsf","Pangborn, Edgar,","1909-1976.","New York|Avon Books|1975, c1954.",1954,,"nyu",,"Science fiction","Fiction","A mirror for observers"
"inu.30000103852103",9050045,1927619,"PZ1.M305Gi","taggedsf","Margulies, Leo,","1900-1975.","New York|Merlin Press|1954",1954,,"nyu",,"Science fiction","NotFiction","The giant anthology of science fiction; | 10 complete novels, | $c: edited by Leo Margulies and Oscar J. Friend."
"mdp.39015016440094",565053,1004367,"PZ3.D91235Dar","oclcid","Duncan, David,","1913-1999.","New York|Ballantine Books|c1954.",1954,,"nyu",,,"Fiction","Dark dominion"
"uc1.b4562656",1441755,2515202,,"taggedsf","Derleth, August,","1909-1971,","New York|Rinehart|1954",1954,,"nyu",,"Science fiction","Bibliographies|Fiction","Portals of tomorrow; | the best tales of science fiction, and other fantasy."
"mdp.39015005108124",1428076,166449,,"oclcid","Cameron, Eleanor",,"New York|Junior Literary Guild|Boston|Little, Brown|1954",1954,,"nyu",,,"UnknownGenre","The wonderful flight to the Mushroom Planet. | $c: With illus. by Robert Henneberger."
"pst.000032564310",7063340,25390557,,"fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Ballantine Books|1991], c1954.",1954,,"xxu",,,"NotFiction|Interplanetary voyages|Science fiction","Prelude to space"
"mdp.39015048955895",781667,2886722,"PZ4.A549Br","fuzzymatch","Anderson, Poul,","1926-2001.","New York|Ballantine Books|c1954.",1954,,"nyu",,,"Fiction","Brain wave"
"uc1.b3347098",7926317,1471652,"PZ4.S525Co","fuzzymatch","Shafer, Robert Jones,","1915-","New York|Putnam|1954",1954,,"nyu",,,"NotFiction","The conquered place."
"mdp.39015066055297",1377681,1142714,"PZ3.R9123De","oclcid","Russell, Eric Frank,","1905-1978.","Reading, Pa.|Fantasy Press|1954",1954,,"pau",,,"NotFiction","Deep space."
"uc1.b3545502",1370386,1596336,"PZ1.M482Bz","taggedsf","Merril, Judith,","1923-1997.","New York|Random House|1954",1954,,"nyu",,"Science fiction|Fantasy fiction","NotFiction","Beyond the barriers of space and time."
"mdp.39015029750877",644737,6620886,,"fuzzymatch","Hubbard, L. Ron (La Fayette Ron),","1911-1986.","New York|Ace Books|1954.",1954,,"nyu",,,"Fiction","Return to tomorrow"
"uc1.32106002152517",5817597,3132896,,"taggedsf","Sturgeon, Theodore.",,"New York|Ballantine Books|1955",1955,,"nyu",,"Science fiction, American","NotFiction","Caviar,"
"mdp.39015003756627",628318,26829584,"PZ3.C551205Ear","fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Ballantine Books|1955",1955,,"nyu",,,"Fiction","Earthlight."
"mdp.39015002288762",660407,312793,"PZ3.A8316En","fuzzymatch","Asimov, Isaac,","1920-1992.","Garden City, N. Y.|Doubleday|1955.",1955,,"nyu",,,"Fiction","The end of eternity."
"mdp.39015013002491",330203,2052694,,"fuzzymatch","Wyndham, John,","1903-1969.","Harmondsworth, Middlesex, England|Penguin Books in association with M. Jospeh|1955, c1953.",1955,,"enk",,,"Fiction","The kraken wakes"
"mdp.39015002189283",391823,2830339,"PZ4.G63Lo2","fuzzymatch","Golding, William,","1911-1993.","New York|Coward-McCann|1955, c1954",1955,,"nyu",,,"Fiction","Lord of the flies, | a novel."
"mdp.39015042471758",123022,1970462,,"fuzzymatch","Bester, Alfred.",,"Harmondsworth, Middlesex, England|Penguin Books|1955.",1955,,"enk",,,"UnknownGenre","Tiger! Tiger!"
"mdp.39015030718657",1187798,5128165,"PZ3.S93562WayPS3569.T875","taggedsf","Sturgeon, Theodore.",,"New York|Funk & Wagnalls|1955.",1955,,"nyu",,"Science fiction, American|Fantasy fiction, American","NotFiction","A way home, stories of science fiction and fantasy | $c: [by] Theodore Sturgeon. Selected and with an introd. by Groff Conklin."
"uc1.$b245044",6499201,13398433,,"oclcid","McIlwain, David,","1921-","London|Hodder|1956",1956,,"enk",,,"Fiction","Escapement, | $c: by Charles Eric Maine [pseud.]"
"osu.32435057536013",100824857,2200443,,"oclcid","Smith, George O. (George Oliver),","1911-","New York|Avon|c1956.",1956,,"nyu",,,"Fiction","The space plague"
"mdp.39015005766350",123162,1629643,,"fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Ballantine Books|c1956|(1963 printing)",1956,,"nyu",,,"Fiction","Reach for tomorrow"
"osu.32435054204243",6842980,5637830,,"fuzzymatch","Matheson, Richard,","1926-","New York|Fawcett Publications|c1956.",1956,,"nyu",,,"Fiction","The shrinking man"
"mdp.39015000549348",1398823,7304546,"PZ4.P748Al","fuzzymatch","Pohl, Frederik.",,"New York|Ballantine Books|c1956.",1956,,"nyu",,,"Fiction","Alternating currents"
"mdp.39015014136587",121931,1722173,,"fuzzymatch","Pohl, Frederik.",,"New York, N.Y.|Ballantine Books|1971, c1956|(1st printing, April, 1971)",1956,,"nyu",,,"Fiction","Undersea fleet"
"uc1.32106006207622",7120550,4357946,,"fuzzymatch","Heinlein, Robert A. (Robert Anson),","1907-1988","New York|The New American Library|1956.",1956,,"   ",,,"NotFiction","Double star."
"osu.32435057983116",5815186,5957845,"PZ1.W683En","taggedsf",,,"New York|Ace Books|c1956.",1956,,"nyu",,"Science fiction","Fiction","The end of the world"
"mdp.49015000593328",4441462,7414882,,"fuzzymatch","Heinlein, Robert A. (Robert Anson),","1907-1988.","New York|New American Library|c1957.",1957,,"nyu",,,"Fiction","The door into summer"
"pst.000021749353",9819428,9481402,,"fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008","New York|Ballantine Books|1957.",1957,,"xxu",,,"NotFiction","Tales from the White Hart"
"mdp.39015016437462",537830,2154590,"PZ4.M15Is","fuzzymatch","McIlwain, David,","1921-","London|Hodder and Stoughton|1957",1957,,"enk",,,"Fiction","The isotope man | $c: [by] Charles Eric Maine [pseud.]"
"uc1.$b101738",6601357,3553350,"PZ4.M295Tw2","fuzzymatch","Mantley, John.",,"New York|Dutton|1957.",1957,,"nyu",,,"NotFiction","The 27th day."
"uc1.b4094480",6152134,20878275,,"fuzzymatch","Wyndham, John,","1903-1969.","New York|Ballantine Books|c1957",1957,,"nyu",,,"Fiction","The Midwich cuckoos, | $c: by John Wyndham."
"mdp.39015010481029",119907,14094465,,"fuzzymatch","Clarke, Arthur C. (Arthur Charles),","1917-2008.","New York, N.Y.|Ballantine Books|1969, c1957|(4th printing, March, 1969)",1957,,"nyu",,,"Fiction","Tales from the White Hart, | $c: by Arthur C. Clarke."
"uc1.b4082361",1188317,1285218,"PR6045.H2M3","oclcid","(Terence Hanbury), White, T. H.","1906-1964.","New York|Putnam|c1957.",1957,,"nyu",,,"Fiction","The master : | an adventure story"
"mdp.39015016867882",1187687,1234489,"PS3543.A66M5 1957","oclcid","(Alfred Elton), Van Vogt, A. E.","1912-2000.","New York|Simon and Schuster|c1957|(1st printing)",1957,,"nyu",,,"Fiction","The mind cage : | a science fiction novel"
"inu.32000009540750",6060000,3649191,,"fuzzymatch","Hoyle, Fred, Sir.",,"New York|Harper|c1957.",1957,,"nyu",,,"Fiction","The black cloud"
"mdp.39015030945789",783462,5696157,,"taggedsf","Anderson, Poul,","1926-2001.","New York|Avon Books|1970, c1957|(1st Camelot printing, January 1970)",1957,,"nyu",,"Science fiction|Short stories","NotFiction","Earthman's burden"
"pst.000068121075",9813940,4636493,"PS3554.I3E9 1971","fuzzymatch","Dick, Philip K.",,"London|Arrow Books|1971, c1957.",1957,,"enk",,,"Fiction","Eye in the sky"
"mdp.39015030928876",1441842,250546,"PZ1.H345Fam","taggedsf","Healy, Raymond J.",,"New York|Random House|1957, c1956",1957,,"nyu",,"Science fiction","Fiction","Famous science-fiction stories: adventures in time and space, | $c: edited by Raymond J. Healy and J. Francis McComas."
